Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year
0 days 01:35:35.994000,BOT,77,0 days 00:01:29.559000,22.0,1.0,,,0 days 00:00:18.019000,0 days 00:00:37.971000,0 days 00:00:33.569000,0 days 01:34:24.457000,0 days 01:35:02.428000,0 days 01:35:35.997000,289.0,311.0,211.0,320.0,False,MEDIUM,27.0,False,Mercedes,0 days 01:34:06.435000,2021-12-12 13:35:06.445,1,4.0,False,,False,True,24.3,59.6,1017.8,False,27.6,284,0.5,2021
0 days 01:37:05.978000,BOT,77,0 days 00:01:29.984000,23.0,1.0,,,0 days 00:00:18.039000,0 days 00:00:38.272000,0 days 00:00:33.673000,0 days 01:35:54.036000,0 days 01:36:32.308000,0 days 01:37:05.981000,288.0,290.0,214.0,312.0,False,MEDIUM,28.0,False,Mercedes,0 days 01:35:35.994000,2021-12-12 13:36:36.004,1,3.0,False,,False,True,24.3,59.8,1017.8,False,27.5,318,0.5,2021
0 days 01:38:35.075000,BOT,77,0 days 00:01:29.097000,24.0,1.0,,,0 days 00:00:17.884000,0 days 00:00:38.433000,0 days 00:00:32.780000,0 days 01:37:23.865000,0 days 01:38:02.298000,0 days 01:38:35.078000,280.0,290.0,214.0,294.0,True,MEDIUM,29.0,False,Mercedes,0 days 01:37:05.978000,2021-12-12 13:38:05.988,1,3.0,False,,False,True,24.3,60.1,1017.8,False,27.5,301,0.3,2021
0 days 01:40:03.946000,BOT,77,0 days 00:01:28.871000,25.0,1.0,,,0 days 00:00:18.067000,0 days 00:00:38.269000,0 days 00:00:32.535000,0 days 01:38:53.145000,0 days 01:39:31.414000,0 days 01:40:03.949000,285.0,296.0,214.0,298.0,True,MEDIUM,30.0,False,Mercedes,0 days 01:38:35.075000,2021-12-12 13:39:35.085,1,3.0,False,,False,True,24.3,60.4,1017.8,False,27.5,282,0.5,2021
0 days 01:41:33.582000,BOT,77,0 days 00:01:29.636000,26.0,1.0,,,0 days 00:00:18.023000,0 days 00:00:38.882000,0 days 00:00:32.731000,0 days 01:40:21.972000,0 days 01:41:00.854000,0 days 01:41:33.585000,282.0,293.0,215.0,264.0,False,MEDIUM,31.0,False,Mercedes,0 days 01:40:03.946000,2021-12-12 13:41:03.956,12,3.0,False,,False,True,24.3,60.6,1017.8,False,27.5,283,0.4,2021
0 days 01:43:02.509000,BOT,77,0 days 00:01:28.927000,27.0,1.0,,,0 days 00:00:18.013000,0 days 00:00:38.271000,0 days 00:00:32.643000,0 days 01:41:51.598000,0 days 01:42:29.869000,0 days 01:43:02.512000,284.0,294.0,211.0,298.0,False,MEDIUM,32.0,False,Mercedes,0 days 01:41:33.582000,2021-12-12 13:42:33.592,1,3.0,False,,False,True,24.3,61.3,1017.8,False,27.5,276,0.3,2021
0 days 01:44:31.640000,BOT,77,0 days 00:01:29.131000,28.0,1.0,,,0 days 00:00:18.126000,0 days 00:00:38.370000,0 days 00:00:32.635000,0 days 01:43:20.638000,0 days 01:43:59.008000,0 days 01:44:31.643000,283.0,295.0,214.0,298.0,False,MEDIUM,33.0,False,Mercedes,0 days 01:43:02.509000,2021-12-12 13:44:02.519,1,3.0,False,,False,True,24.3,61.0,1017.9,False,27.3,289,0.4,2021
0 days 01:46:00.844000,BOT,77,0 days 00:01:29.204000,29.0,1.0,,,0 days 00:00:18.095000,0 days 00:00:38.330000,0 days 00:00:32.779000,0 days 01:44:49.738000,0 days 01:45:28.068000,0 days 01:46:00.847000,,294.0,214.0,296.0,False,MEDIUM,34.0,False,Mercedes,0 days 01:44:31.640000,2021-12-12 13:45:31.650,1,3.0,False,,False,True,24.3,61.5,1017.9,False,27.3,277,0.4,2021
0 days 01:50:50.806000,BOT,77,0 days 00:01:28.776000,32.0,2.0,,,0 days 00:00:17.755000,0 days 00:00:37.524000,0 days 00:00:33.497000,0 days 01:49:39.788000,0 days 01:50:17.312000,0 days 01:50:50.809000,288.0,310.0,215.0,316.0,True,HARD,3.0,False,Mercedes,0 days 01:49:22.030000,2021-12-12 13:50:22.040,1,9.0,False,,False,True,24.3,61.7,1017.8,False,27.2,301,0.3,2021
0 days 01:52:19.767000,BOT,77,0 days 00:01:28.961000,33.0,2.0,,,0 days 00:00:17.838000,0 days 00:00:37.616000,0 days 00:00:33.507000,0 days 01:51:08.647000,0 days 01:51:46.263000,0 days 01:52:19.770000,286.0,315.0,215.0,310.0,False,HARD,4.0,False,Mercedes,0 days 01:50:50.806000,2021-12-12 13:51:50.816,1,9.0,False,,False,True,24.3,61.9,1017.8,False,27.2,283,0.3,2021
0 days 01:53:47.685000,BOT,77,0 days 00:01:27.918000,34.0,2.0,,,0 days 00:00:17.869000,0 days 00:00:37.630000,0 days 00:00:32.419000,0 days 01:52:37.639000,0 days 01:53:15.269000,0 days 01:53:47.688000,289.0,304.0,216.0,320.0,True,HARD,5.0,False,Mercedes,0 days 01:52:19.767000,2021-12-12 13:53:19.777,1,8.0,False,,False,True,24.1,62.1,1017.8,False,27.0,285,0.4,2021
0 days 01:55:21.592000,BOT,77,0 days 00:01:33.907000,35.0,2.0,,,0 days 00:00:17.756000,0 days 00:00:37.797000,0 days 00:00:38.354000,0 days 01:54:05.444000,0 days 01:54:43.241000,0 days 01:55:21.595000,280.0,292.0,192.0,299.0,False,HARD,6.0,False,Mercedes,0 days 01:53:47.685000,2021-12-12 13:54:47.695,16,8.0,False,,False,False,24.2,62.4,1017.8,False,27.0,278,0.4,2021
0 days 01:57:16.060000,BOT,77,0 days 00:01:54.468000,36.0,2.0,,,0 days 00:00:23.744000,0 days 00:00:49.755000,0 days 00:00:40.969000,0 days 01:55:45.339000,0 days 01:56:35.094000,0 days 01:57:16.063000,255.0,194.0,200.0,215.0,False,HARD,7.0,False,Mercedes,0 days 01:55:21.592000,2021-12-12 13:56:21.602,6,8.0,False,,False,False,24.2,62.7,1017.8,False,26.8,281,0.3,2021
0 days 01:58:57.501000,BOT,77,0 days 00:01:41.441000,37.0,2.0,,,0 days 00:00:24.969000,0 days 00:00:44.360000,0 days 00:00:32.112000,0 days 01:57:41.032000,0 days 01:58:25.392000,0 days 01:58:57.504000,218.0,305.0,219.0,229.0,False,HARD,8.0,False,Mercedes,0 days 01:57:16.060000,2021-12-12 13:58:16.070,671,6.0,False,,False,False,23.9,63.0,1017.9,False,26.6,283,0.4,2021
0 days 02:00:25.387000,BOT,77,0 days 00:01:27.886000,38.0,2.0,,,0 days 00:00:17.689000,0 days 00:00:37.783000,0 days 00:00:32.414000,0 days 01:59:15.193000,0 days 01:59:52.976000,0 days 02:00:25.390000,290.0,296.0,218.0,295.0,True,HARD,9.0,False,Mercedes,0 days 01:58:57.501000,2021-12-12 13:59:57.511,1,6.0,False,,False,True,23.9,63.6,1017.9,False,26.6,280,0.3,2021
0 days 02:01:53.347000,BOT,77,0 days 00:01:27.960000,39.0,2.0,,,0 days 00:00:17.648000,0 days 00:00:37.557000,0 days 00:00:32.755000,0 days 02:00:43.038000,0 days 02:01:20.595000,0 days 02:01:53.350000,288.0,313.0,216.0,305.0,False,HARD,10.0,False,Mercedes,0 days 02:00:25.387000,2021-12-12 14:01:25.397,1,6.0,False,,False,True,23.8,64.2,1017.9,False,26.4,287,0.3,2021
0 days 02:03:21.828000,BOT,77,0 days 00:01:28.481000,40.0,2.0,,,0 days 00:00:17.693000,0 days 00:00:37.664000,0 days 00:00:33.124000,0 days 02:02:11.043000,0 days 02:02:48.707000,0 days 02:03:21.831000,292.0,292.0,217.0,326.0,False,HARD,11.0,False,Mercedes,0 days 02:01:53.347000,2021-12-12 14:02:53.357,1,6.0,False,,False,True,23.8,64.2,1017.9,False,26.4,287,0.3,2021
0 days 02:04:50.052000,BOT,77,0 days 00:01:28.224000,41.0,2.0,,,0 days 00:00:17.688000,0 days 00:00:37.731000,0 days 00:00:32.805000,0 days 02:03:39.519000,0 days 02:04:17.250000,0 days 02:04:50.055000,294.0,288.0,215.0,317.0,False,HARD,12.0,False,Mercedes,0 days 02:03:21.828000,2021-12-12 14:04:21.838,1,6.0,False,,False,True,23.8,64.3,1018.0,False,26.3,281,0.3,2021
0 days 02:06:18.412000,BOT,77,0 days 00:01:28.360000,42.0,2.0,,,0 days 00:00:17.603000,0 days 00:00:37.658000,0 days 00:00:33.099000,0 days 02:05:07.658000,0 days 02:05:45.316000,0 days 02:06:18.415000,293.0,299.0,217.0,319.0,False,HARD,13.0,False,Mercedes,0 days 02:04:50.052000,2021-12-12 14:05:50.062,1,6.0,False,,False,True,23.8,64.4,1017.9,False,26.4,307,0.4,2021
0 days 02:07:46.739000,BOT,77,0 days 00:01:28.327000,43.0,2.0,,,0 days 00:00:17.632000,0 days 00:00:37.534000,0 days 00:00:33.161000,0 days 02:06:36.047000,0 days 02:07:13.581000,0 days 02:07:46.742000,288.0,289.0,217.0,320.0,False,HARD,14.0,False,Mercedes,0 days 02:06:18.412000,2021-12-12 14:07:18.422,1,6.0,False,,False,True,23.8,64.6,1018.0,False,26.3,282,0.4,2021
0 days 02:09:15.009000,BOT,77,0 days 00:01:28.270000,44.0,2.0,,,0 days 00:00:17.756000,0 days 00:00:37.748000,0 days 00:00:32.766000,0 days 02:08:04.498000,0 days 02:08:42.246000,0 days 02:09:15.012000,286.0,298.0,218.0,310.0,False,HARD,15.0,False,Mercedes,0 days 02:07:46.739000,2021-12-12 14:08:46.749,1,6.0,False,,False,True,23.8,64.6,1018.0,False,26.3,282,0.4,2021
0 days 02:10:42.848000,BOT,77,0 days 00:01:27.839000,45.0,2.0,,,0 days 00:00:17.585000,0 days 00:00:37.704000,0 days 00:00:32.550000,0 days 02:09:32.597000,0 days 02:10:10.301000,0 days 02:10:42.851000,289.0,303.0,217.0,311.0,True,HARD,16.0,False,Mercedes,0 days 02:09:15.009000,2021-12-12 14:10:15.019,1,6.0,False,,False,True,23.7,64.6,1018.0,False,26.3,282,0.3,2021
0 days 02:12:10.887000,BOT,77,0 days 00:01:28.039000,46.0,2.0,,,0 days 00:00:17.498000,0 days 00:00:37.750000,0 days 00:00:32.791000,0 days 02:11:00.349000,0 days 02:11:38.099000,0 days 02:12:10.890000,294.0,295.0,216.0,324.0,False,HARD,17.0,False,Mercedes,0 days 02:10:42.848000,2021-12-12 14:11:42.858,1,6.0,False,,False,True,23.7,64.6,1017.9,False,26.3,325,0.3,2021
0 days 02:13:38.736000,BOT,77,0 days 00:01:27.849000,47.0,2.0,,,0 days 00:00:17.552000,0 days 00:00:37.581000,0 days 00:00:32.716000,0 days 02:12:28.442000,0 days 02:13:06.023000,0 days 02:13:38.739000,291.0,287.0,216.0,306.0,False,HARD,18.0,False,Mercedes,0 days 02:12:10.887000,2021-12-12 14:13:10.897,1,6.0,False,,False,True,23.8,64.8,1018.0,False,26.3,280,0.2,2021
0 days 02:15:07.263000,BOT,77,0 days 00:01:28.527000,48.0,2.0,,,0 days 00:00:17.627000,0 days 00:00:37.691000,0 days 00:00:33.209000,0 days 02:13:56.366000,0 days 02:14:34.057000,0 days 02:15:07.266000,,282.0,220.0,310.0,False,HARD,19.0,False,Mercedes,0 days 02:13:38.736000,2021-12-12 14:14:38.746,1,5.0,False,,False,True,23.8,64.8,1018.0,False,26.3,280,0.2,2021
0 days 02:16:34.502000,BOT,77,0 days 00:01:27.239000,49.0,2.0,,,0 days 00:00:17.622000,0 days 00:00:37.733000,0 days 00:00:31.884000,0 days 02:15:24.888000,0 days 02:16:02.621000,0 days 02:16:34.505000,281.0,294.0,219.0,297.0,True,HARD,20.0,False,Mercedes,0 days 02:15:07.263000,2021-12-12 14:16:07.273,1,5.0,False,,False,True,23.8,64.9,1018.0,False,26.3,281,0.3,2021
0 days 02:18:01.632000,BOT,77,0 days 00:01:27.130000,50.0,2.0,,,0 days 00:00:17.614000,0 days 00:00:37.715000,0 days 00:00:31.801000,0 days 02:16:52.119000,0 days 02:17:29.834000,0 days 02:18:01.635000,,289.0,219.0,296.0,True,HARD,21.0,False,Mercedes,0 days 02:16:34.502000,2021-12-12 14:17:34.512,1,5.0,False,,False,True,23.8,64.7,1018.0,False,26.2,286,0.3,2021
0 days 02:19:28.494000,BOT,77,0 days 00:01:26.862000,51.0,2.0,,,0 days 00:00:17.509000,0 days 00:00:37.640000,0 days 00:00:31.713000,0 days 02:18:19.144000,0 days 02:18:56.784000,0 days 02:19:28.497000,285.0,295.0,218.0,300.0,True,HARD,22.0,False,Mercedes,0 days 02:18:01.632000,2021-12-12 14:19:01.642,1,5.0,False,,False,True,23.8,64.7,1018.0,False,26.2,286,0.3,2021
0 days 02:20:56.648000,BOT,77,0 days 00:01:28.154000,52.0,2.0,,,0 days 00:00:17.524000,0 days 00:00:37.518000,0 days 00:00:33.112000,0 days 02:19:46.021000,0 days 02:20:23.539000,0 days 02:20:56.651000,287.0,297.0,187.0,301.0,False,HARD,23.0,False,Mercedes,0 days 02:19:28.494000,2021-12-12 14:20:28.504,124,5.0,False,,False,False,23.8,64.7,1018.1,False,26.2,280,0.4,2021
0 days 02:22:54.972000,BOT,77,0 days 00:01:58.324000,53.0,2.0,,,0 days 00:00:26.795000,0 days 00:00:49.440000,0 days 00:00:42.089000,0 days 02:21:23.446000,0 days 02:22:12.886000,0 days 02:22:54.975000,254.0,179.0,214.0,266.0,False,HARD,24.0,False,Mercedes,0 days 02:20:56.648000,2021-12-12 14:21:56.658,4,5.0,False,,False,False,23.8,64.3,1017.9,False,25.9,292,0.3,2021
0 days 02:24:50.864000,BOT,77,0 days 00:01:55.892000,54.0,2.0,,,0 days 00:00:23.788000,0 days 00:00:49.139000,0 days 00:00:42.965000,0 days 02:23:18.763000,0 days 02:24:07.902000,0 days 02:24:50.867000,164.0,210.0,213.0,248.0,False,HARD,25.0,False,Mercedes,0 days 02:22:54.972000,2021-12-12 14:23:54.982,4,5.0,False,,False,False,23.7,64.6,1018.0,False,26.0,281,0.2,2021
0 days 02:26:38.022000,BOT,77,0 days 00:01:47.158000,55.0,2.0,,,0 days 00:00:18.729000,0 days 00:00:46.973000,0 days 00:00:41.456000,0 days 02:25:09.596000,0 days 02:25:56.569000,0 days 02:26:38.025000,280.0,270.0,216.0,258.0,False,HARD,26.0,False,Mercedes,0 days 02:24:50.864000,2021-12-12 14:25:50.874,4,5.0,False,,False,False,23.7,64.5,1018.1,False,25.8,317,0.3,2021
0 days 02:28:57.205000,BOT,77,0 days 00:02:19.183000,56.0,2.0,,,0 days 00:00:23.188000,0 days 00:01:01.391000,0 days 00:00:54.604000,0 days 02:27:01.213000,0 days 02:28:02.604000,0 days 02:28:57.208000,170.0,236.0,197.0,228.0,False,HARD,27.0,False,Mercedes,0 days 02:26:38.022000,2021-12-12 14:27:38.032,4,4.0,False,,False,False,23.7,64.1,1018.1,False,25.9,346,0.4,2021
0 days 02:31:16.396000,BOT,77,0 days 00:02:19.191000,57.0,2.0,,,0 days 00:00:28.363000,0 days 00:00:56.839000,0 days 00:00:53.989000,0 days 02:29:25.571000,0 days 02:30:22.410000,0 days 02:31:16.399000,245.0,192.0,217.0,225.0,False,HARD,28.0,False,Mercedes,0 days 02:28:57.205000,2021-12-12 14:29:57.215,41,4.0,False,,False,False,23.7,64.6,1018.1,False,25.8,273,0.4,2021
0 days 02:32:46.875000,BOT,77,0 days 00:01:30.479000,58.0,2.0,,,0 days 00:00:17.723000,0 days 00:00:38.788000,0 days 00:00:33.968000,0 days 02:31:34.122000,0 days 02:32:12.910000,0 days 02:32:46.878000,296.0,280.0,217.0,308.0,False,HARD,29.0,False,Mercedes,0 days 02:31:16.396000,2021-12-12 14:32:16.406,1,6.0,False,,False,True,23.6,64.9,1018.0,False,25.8,275,0.3,2021
0 days 01:04:01.889000,GIO,99,0 days 00:01:39.822000,1.0,1.0,,,,0 days 00:00:39.667000,0 days 00:00:36.107000,,0 days 01:03:25.911000,0 days 01:04:02.057000,291.0,301.0,212.0,288.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:02:21.871000,2021-12-12 13:03:21.881,1,13.0,False,,False,False,24.6,58.0,1017.6,False,28.4,276,0.4,2021
0 days 01:05:35.059000,GIO,99,0 days 00:01:33.170000,2.0,1.0,,,0 days 00:00:18.971000,0 days 00:00:38.826000,0 days 00:00:35.373000,0 days 01:04:20.880000,0 days 01:04:59.706000,0 days 01:05:35.079000,286.0,290.0,210.0,302.0,True,MEDIUM,2.0,True,Alfa Romeo Racing,0 days 01:04:01.889000,2021-12-12 13:05:01.899,1,13.0,False,,False,True,24.6,58.0,1017.6,False,28.4,276,0.4,2021
0 days 01:07:06.896000,GIO,99,0 days 00:01:31.837000,3.0,1.0,,,0 days 00:00:18.603000,0 days 00:00:38.354000,0 days 00:00:34.880000,0 days 01:05:53.682000,0 days 01:06:32.036000,0 days 01:07:06.916000,283.0,304.0,209.0,326.0,True,MEDIUM,3.0,True,Alfa Romeo Racing,0 days 01:05:35.059000,2021-12-12 13:06:35.069,1,13.0,False,,False,True,24.6,57.6,1017.7,False,28.7,308,0.3,2021
0 days 01:08:38.449000,GIO,99,0 days 00:01:31.553000,4.0,1.0,,,0 days 00:00:18.495000,0 days 00:00:38.590000,0 days 00:00:34.468000,0 days 01:07:25.411000,0 days 01:08:04.001000,0 days 01:08:38.469000,286.0,302.0,210.0,308.0,True,MEDIUM,4.0,True,Alfa Romeo Racing,0 days 01:07:06.896000,2021-12-12 13:08:06.906,1,13.0,False,,False,True,24.5,57.5,1017.8,False,28.4,286,0.6,2021
0 days 01:10:10.046000,GIO,99,0 days 00:01:31.597000,5.0,1.0,,,0 days 00:00:18.533000,0 days 00:00:38.689000,0 days 00:00:34.375000,0 days 01:08:57.002000,0 days 01:09:35.691000,0 days 01:10:10.066000,285.0,300.0,209.0,307.0,False,MEDIUM,5.0,True,Alfa Romeo Racing,0 days 01:08:38.449000,2021-12-12 13:09:38.459,1,13.0,False,,False,True,24.5,58.3,1017.7,False,28.4,331,0.5,2021
0 days 01:11:41.359000,GIO,99,0 days 00:01:31.313000,6.0,1.0,,,0 days 00:00:18.501000,0 days 00:00:38.828000,0 days 00:00:33.984000,0 days 01:10:28.567000,0 days 01:11:07.395000,0 days 01:11:41.379000,,299.0,210.0,302.0,True,MEDIUM,6.0,True,Alfa Romeo Racing,0 days 01:10:10.046000,2021-12-12 13:11:10.056,1,13.0,False,,False,True,24.5,58.1,1017.7,False,28.2,282,0.4,2021
0 days 01:13:12.066000,GIO,99,0 days 00:01:30.707000,7.0,1.0,,,0 days 00:00:18.374000,0 days 00:00:38.660000,0 days 00:00:33.673000,0 days 01:11:59.753000,0 days 01:12:38.413000,0 days 01:13:12.086000,,300.0,210.0,303.0,True,MEDIUM,7.0,True,Alfa Romeo Racing,0 days 01:11:41.359000,2021-12-12 13:12:41.369,1,13.0,False,,False,True,24.5,58.1,1017.7,False,28.2,282,0.4,2021
0 days 01:14:43.088000,GIO,99,0 days 00:01:31.022000,8.0,1.0,,,0 days 00:00:18.454000,0 days 00:00:38.697000,0 days 00:00:33.871000,0 days 01:13:30.540000,0 days 01:14:09.237000,0 days 01:14:43.108000,283.0,300.0,210.0,303.0,False,MEDIUM,8.0,True,Alfa Romeo Racing,0 days 01:13:12.066000,2021-12-12 13:14:12.076,1,13.0,False,,False,True,24.5,58.0,1017.8,False,28.1,276,0.5,2021
0 days 01:16:14.127000,GIO,99,0 days 00:01:31.039000,9.0,1.0,,,0 days 00:00:18.380000,0 days 00:00:38.697000,0 days 00:00:33.962000,0 days 01:15:01.488000,0 days 01:15:40.185000,0 days 01:16:14.147000,284.0,302.0,209.0,306.0,False,MEDIUM,9.0,True,Alfa Romeo Racing,0 days 01:14:43.088000,2021-12-12 13:15:43.098,1,13.0,False,,False,True,24.5,58.3,1017.8,False,28.1,334,0.4,2021
0 days 01:17:45.162000,GIO,99,0 days 00:01:31.035000,10.0,1.0,,,0 days 00:00:18.409000,0 days 00:00:38.688000,0 days 00:00:33.938000,0 days 01:16:32.556000,0 days 01:17:11.244000,0 days 01:17:45.182000,,303.0,210.0,308.0,False,MEDIUM,10.0,True,Alfa Romeo Racing,0 days 01:16:14.127000,2021-12-12 13:17:14.137,1,13.0,False,,False,True,24.5,57.3,1017.7,False,28.4,336,0.4,2021
0 days 01:19:15.908000,GIO,99,0 days 00:01:30.746000,11.0,1.0,,,0 days 00:00:18.332000,0 days 00:00:38.628000,0 days 00:00:33.786000,0 days 01:18:03.514000,0 days 01:18:42.142000,0 days 01:19:15.928000,286.0,301.0,209.0,305.0,False,MEDIUM,11.0,True,Alfa Romeo Racing,0 days 01:17:45.162000,2021-12-12 13:18:45.172,1,13.0,False,,False,True,24.6,57.3,1017.7,False,28.4,336,0.4,2021
0 days 01:20:46.776000,GIO,99,0 days 00:01:30.868000,12.0,1.0,,,0 days 00:00:18.437000,0 days 00:00:38.609000,0 days 00:00:33.822000,0 days 01:19:34.365000,0 days 01:20:12.974000,0 days 01:20:46.796000,284.0,301.0,209.0,305.0,False,MEDIUM,12.0,True,Alfa Romeo Racing,0 days 01:19:15.908000,2021-12-12 13:20:15.918,1,13.0,False,,False,True,24.6,57.6,1017.8,False,28.2,273,0.4,2021
0 days 01:22:17.629000,GIO,99,0 days 00:01:30.853000,13.0,1.0,,,0 days 00:00:18.400000,0 days 00:00:38.693000,0 days 00:00:33.760000,0 days 01:21:05.196000,0 days 01:21:43.889000,0 days 01:22:17.649000,,299.0,208.0,302.0,False,MEDIUM,13.0,True,Alfa Romeo Racing,0 days 01:20:46.776000,2021-12-12 13:21:46.786,1,13.0,False,,False,True,24.6,58.2,1017.7,False,28.2,277,0.5,2021
0 days 01:23:48.175000,GIO,99,0 days 00:01:30.546000,14.0,1.0,,,0 days 00:00:18.345000,0 days 00:00:38.662000,0 days 00:00:33.539000,0 days 01:22:35.994000,0 days 01:23:14.656000,0 days 01:23:48.195000,,305.0,212.0,305.0,True,MEDIUM,14.0,True,Alfa Romeo Racing,0 days 01:22:17.629000,2021-12-12 13:23:17.639,1,13.0,False,,False,True,24.6,59.0,1017.7,False,27.9,296,0.4,2021
0 days 01:25:18.725000,GIO,99,0 days 00:01:30.550000,15.0,1.0,,,0 days 00:00:18.258000,0 days 00:00:38.634000,0 days 00:00:33.658000,0 days 01:24:06.453000,0 days 01:24:45.087000,0 days 01:25:18.745000,285.0,304.0,210.0,306.0,False,MEDIUM,15.0,True,Alfa Romeo Racing,0 days 01:23:48.175000,2021-12-12 13:24:48.185,1,13.0,False,,False,True,24.5,59.0,1017.7,False,27.8,282,0.5,2021
0 days 01:26:49.407000,GIO,99,0 days 00:01:30.682000,16.0,1.0,,,0 days 00:00:18.329000,0 days 00:00:38.786000,0 days 00:00:33.567000,0 days 01:25:37.074000,0 days 01:26:15.860000,0 days 01:26:49.427000,284.0,300.0,210.0,301.0,False,MEDIUM,16.0,True,Alfa Romeo Racing,0 days 01:25:18.725000,2021-12-12 13:26:18.735,1,11.0,False,,False,True,24.4,59.4,1017.7,False,27.8,288,0.5,2021
0 days 01:31:42.790000,GIO,99,0 days 00:01:29.556000,19.0,2.0,,,0 days 00:00:18.194000,0 days 00:00:38.282000,0 days 00:00:33.080000,0 days 01:30:31.448000,0 days 01:31:09.730000,0 days 01:31:42.810000,283.0,300.0,212.0,301.0,True,HARD,2.0,True,Alfa Romeo Racing,0 days 01:30:13.234000,2021-12-12 13:31:13.244,1,18.0,False,,False,True,24.4,60.0,1017.8,False,27.5,280,0.5,2021
0 days 01:33:12.791000,GIO,99,0 days 00:01:30.001000,20.0,2.0,,,0 days 00:00:18.335000,0 days 00:00:38.506000,0 days 00:00:33.160000,0 days 01:32:01.145000,0 days 01:32:39.651000,0 days 01:33:12.811000,282.0,299.0,212.0,301.0,False,HARD,3.0,True,Alfa Romeo Racing,0 days 01:31:42.790000,2021-12-12 13:32:42.800,1,18.0,False,,False,True,24.3,59.8,1017.9,False,27.5,282,0.4,2021
0 days 01:34:42.971000,GIO,99,0 days 00:01:30.180000,21.0,2.0,,,0 days 00:00:18.302000,0 days 00:00:38.546000,0 days 00:00:33.332000,0 days 01:33:31.113000,0 days 01:34:09.659000,0 days 01:34:42.991000,284.0,303.0,212.0,304.0,False,HARD,4.0,True,Alfa Romeo Racing,0 days 01:33:12.791000,2021-12-12 13:34:12.801,1,18.0,False,,False,True,24.3,59.9,1017.9,False,27.5,279,0.3,2021
0 days 01:36:13.108000,GIO,99,0 days 00:01:30.137000,22.0,2.0,,,0 days 00:00:18.218000,0 days 00:00:38.529000,0 days 00:00:33.390000,0 days 01:35:01.209000,0 days 01:35:39.738000,0 days 01:36:13.128000,285.0,303.0,212.0,305.0,False,HARD,5.0,True,Alfa Romeo Racing,0 days 01:34:42.971000,2021-12-12 13:35:42.981,1,16.0,False,,False,True,24.3,59.6,1017.8,False,27.6,284,0.5,2021
0 days 01:37:43.454000,GIO,99,0 days 00:01:30.346000,23.0,2.0,,,0 days 00:00:18.291000,0 days 00:00:38.497000,0 days 00:00:33.558000,0 days 01:36:31.419000,0 days 01:37:09.916000,0 days 01:37:43.474000,286.0,304.0,213.0,308.0,False,HARD,6.0,True,Alfa Romeo Racing,0 days 01:36:13.108000,2021-12-12 13:37:13.118,1,16.0,False,,False,True,24.3,60.2,1017.9,False,27.5,275,0.4,2021
0 days 01:39:14.563000,GIO,99,0 days 00:01:31.109000,24.0,2.0,,,0 days 00:00:18.107000,0 days 00:00:38.500000,0 days 00:00:34.502000,0 days 01:38:01.581000,0 days 01:38:40.081000,0 days 01:39:14.583000,288.0,315.0,210.0,311.0,False,HARD,7.0,True,Alfa Romeo Racing,0 days 01:37:43.454000,2021-12-12 13:38:43.464,1,15.0,False,,False,True,24.3,60.1,1017.8,False,27.5,301,0.3,2021
0 days 01:40:44.355000,GIO,99,0 days 00:01:29.792000,25.0,2.0,,,0 days 00:00:18.373000,0 days 00:00:38.036000,0 days 00:00:33.383000,0 days 01:39:32.956000,0 days 01:40:10.992000,0 days 01:40:44.375000,286.0,297.0,212.0,331.0,False,HARD,8.0,True,Alfa Romeo Racing,0 days 01:39:14.563000,2021-12-12 13:40:14.573,12,14.0,False,,False,True,24.3,60.6,1017.8,False,27.5,283,0.4,2021
0 days 01:42:14.359000,GIO,99,0 days 00:01:30.004000,26.0,2.0,,,0 days 00:00:18.131000,0 days 00:00:38.473000,0 days 00:00:33.400000,0 days 01:41:02.506000,0 days 01:41:40.979000,0 days 01:42:14.379000,287.0,297.0,211.0,302.0,False,HARD,9.0,True,Alfa Romeo Racing,0 days 01:40:44.355000,2021-12-12 13:41:44.365,21,14.0,False,,False,True,24.3,60.9,1017.8,False,27.5,276,0.4,2021
0 days 01:43:44.071000,GIO,99,0 days 00:01:29.712000,27.0,2.0,,,0 days 00:00:18.091000,0 days 00:00:38.058000,0 days 00:00:33.563000,0 days 01:42:32.470000,0 days 01:43:10.528000,0 days 01:43:44.091000,289.0,325.0,212.0,325.0,False,HARD,10.0,True,Alfa Romeo Racing,0 days 01:42:14.359000,2021-12-12 13:43:14.369,1,13.0,False,,False,True,24.3,61.0,1017.9,False,27.3,289,0.4,2021
